theta_Q,Q0,gamma,eta_N,eta_D,eta_Q,param_gain_dQ0.1
0.3634777859218983,0.9849601881346923,0.04128607897294867,-0.04834774255121787,-0.04014965287048663,-0.10221720304723622,0.375320849768505
0.38978277297966457,0.956138673084921,0.01796833986916593,-0.048420461240116064,-0.039211276996171544,-0.10977955891325633,0.409376963054497
0.37474047758088896,0.9667532729829849,0.05758713437714027,-0.04841802990038857,-0.040803594912418015,-0.10553770325423946,0.3897657350014865
0.34947467498634954,1.0101998865473691,0.06122167941095924,-0.048254103501122865,-0.04101840222073322,-0.0980889034510424,0.3576404369038977
0.35684203494382466,0.9978808949826252,0.02933837159832768,-0.048294973990949494,-0.03964123731680108,-0.10024157052605584,0.3669042906003581
0.354814279263426,1.01225186036073,0.0654797822853368,-0.04820801346227126,-0.041226678367010806,-0.09949247702807008,0.36434612661622
0.3713053118711457,0.9874984027697331,0.058915869937151526,-0.04828619097745447,-0.04090620681482833,-0.10428552418971807,0.38533852894736453
0.37118357253277035,0.9980771695927205,0.04209732447506064,-0.048210911677138736,-0.04018882640803631,-0.10408880198133429,0.385181979499168
0.3575642464222893,1.0014540613410152,0.03334802644205454,-0.04826605997426805,-0.039808407892724475,-0.1003843134186348,0.3678169660582691
0.36304514127322957,0.9958956876830185,0.07032827553051516,-0.04827314020239696,-0.04140283524387406,-0.10193799756955693,0.37476998524472194
0.3555933165731201,0.9859232506209586,0.037625143594605316,-0.04838475879274353,-0.03999913318604357,-0.10007649545990673,0.36532818037860415
0.3527132518029934,1.024816573248779,0.05174216957068518,-0.04813521026828086,-0.04063379028138829,-0.09875397111931947,0.36170228748565747
0.3571139818850686,1.0104484252774286,0.013931982768958798,-0.04820658341911248,-0.03893819285684708,-0.10013435971594718,0.3672478604687197
0.37476472151270723,0.9873476351262924,0.02950069507205275,-0.04826802366525211,-0.03964249893385631,-0.1052175384378544,0.38979704765587897
0.379593768718811,0.987739511122797,0.040975726202048424,-0.048238298867413855,-0.04013863791903962,-0.10650769279924588,0.3960529791201557
0.3717904280413947,0.984448530676059,0.0652873914462871,-0.04830546494144674,-0.04116948438336221,-0.10446345594999103,0.38596259461145643
0.34852051612892015,1.0123796692375713,0.055134100951272975,-0.04824513304458031,-0.04075646443343615,-0.09780290966389618,0.35644681955823976
0.3616319867655982,1.00763331655947,0.0413309661104745,-0.04819915839675401,-0.04015514539509395,-0.10138558488632736,0.37297274582537265
0.3470776992491228,1.0011138348074267,0.03596211150685648,-0.04832962349243709,-0.039926629924411754,-0.09756859253491137,0.35464457850694275
0.36586605064220773,0.9881768523508849,0.0481247046054349,-0.0483116919547677,-0.04043995065395366,-0.10281211144690813,0.3783670351802022
0.338155923023607,1.0229113030849613,0.04532364280600886,-0.0482388742159432,-0.04032893306406246,-0.0948820547350599,0.343571231815738
0.34905805990576505,1.0071856051711856,0.02774178478569835,-0.048276972155242695,-0.03956872126781644,-0.09801840091207571,0.35711909385695906
0.36980036596445215,1.0021696118438301,0.06143563370343906,-0.0481896551834251,-0.04105495914469932,-0.10365519520291008,0.3834049228993617
0.35744711788472083,1.0014137124997007,0.06571215644240543,-0.048267022684000925,-0.041207032439345335,-0.10035343178634276,0.36766889253347257
0.3833509769773171,0.9959072102220575,0.03175363130753508,-0.04815699121196758,-0.03972143565321102,-0.10738060284127235,0.4009464909366358
0.3618395652637927,1.013279067918617,0.046402186873248354,-0.04815852434368963,-0.040386177532496535,-0.10135825904067722,0.37323654527797623
0.3602974924537637,0.9952817216038947,0.03768512795540004,-0.04829317474468711,-0.039997200536036843,-0.10120848280178484,0.37127843502483926
0.3670322074430088,0.9932127428078481,0.037817626612992934,-0.048269364070974735,-0.040001779869654606,-0.10304944838181526,0.37985773100165643
0.3654492422603487,1.0237903412878657,0.030827091445011973,-0.04806289279292715,-0.03966208046116274,-0.10216611771439287,0.37783475338657446
0.3490567603200125,1.0036564751678427,0.02113859139263288,-0.04830084867887294,-0.03929366569764667,-0.09806651312618891,0.3571174680033735
0.3464336775139583,1.0113310848974046,0.04386028492731982,-0.048264775070109414,-0.04026295248433572,-0.09725687457641961,0.3538411584198411
0.37821287642495294,0.9981615911515547,0.024621110710041708,-0.04816986274727961,-0.03940162279726111,-0.10596968364692752,0.3942602157646342
0.3704686018714759,0.963205980150856,0.03449424891406689,-0.04846587484537951,-0.039880164540781485,-0.10443771980881304,0.38426304860304183
0.37391665391114154,0.9745140875246006,0.041132782252617774,-0.0483658384723087,-0.04014290365158288,-0.10519217824258915,0.3887022734081187
0.3531149274118736,1.010269417367745,0.027412511013052008,-0.048231790687427174,-0.039543194363486155,-0.0990648033371757,0.3622072070255129
0.3643563403431431,1.01252967467079,0.023568327427149705,-0.048148593668558975,-0.03934713293024964,-0.10204221014219854,0.37644037908697725
0.3587026071868372,0.9936487931223111,0.01946583512967397,-0.04831366132635523,-0.03922774617900929,-0.10080321935127459,0.36925719769505494
0.3610247628476316,1.0088666502244357,-0.003069518388723725,-0.04819416952881561,-0.038172543854483085,-0.10120486988239709,0.3722014499805226
0.3556694464241648,1.001061337762302,0.033027579856313875,-0.048279824860072644,-0.03979648472619272,-0.09988083477874944,0.36542420040184864
0.3540485167440907,1.0215926959828947,0.0277669048024462,-0.04814883931059697,-0.03953847548477869,-0.0991558907072979,0.36338172929019796
0.37168935791097163,0.9916766797468476,0.05948953136400012,-0.04825398522048475,-0.040943155742629425,-0.10432376015765234,0.3858325443878088
0.36846373983498776,1.0088883113237714,0.039670892223827796,-0.048149711490889285,-0.04008075732575393,-0.10319493063628554,0.3816906110066647
0.37421275776564317,0.9877100362168083,0.03111606340345852,-0.048268468748040576,-0.039712348290990226,-0.10506353995446198,0.38908438385284416
0.34466508846920535,1.0057894710074793,0.047340019713124945,-0.048312451679896645,-0.04040662919692566,-0.09685594678677503,0.35163811713982285
0.3745581611503581,0.989304167627503,0.0283008932317187,-0.048254989035586275,-0.03958762898858521,-0.10513114731665149,0.38953029145753093
0.36920863722059605,0.9751999452325109,0.06781713790013175,-0.04838604662738965,-0.04123259657311952,-0.10391109236770302,0.38264564005211743
0.36777781334643683,1.0109562723132826,0.04371132253453484,-0.048139143814770316,-0.04026550173062274,-0.10298021794063829,0.38081196981695764
0.3382344725440819,1.0449607485105281,0.043207784686138506,-0.048094611021946836,-0.04024520995480488,-0.09462027446729208,0.3436681940789861
0.3751512155720418,0.9958367004852295,0.035534783986370326,-0.04820430446208184,-0.03989735325441101,-0.10518700686703049,0.39029635819137276
0.3503277932460567,1.0107046006770983,0.0285898925539452,-0.04824556370369341,-0.03959803539049642,-0.0983109509442066,0.3587088482591734
0.373436787598308,1.0058481148757894,0.03329928990717428,-0.04814199158409912,-0.03978957465717484,-0.10457095386688205,0.3880833237248875
0.3691046297501508,0.9916537851084879,0.039437207932104965,-0.048268739857603514,-0.040071680687284304,-0.10362996991122676,0.3825122394981324
0.39042004952724,0.9829546669577448,0.04526986077577796,-0.0482141985612531,-0.040329107703230165,-0.10949063708833229,0.41021597066755255
0.3597451659884627,1.022935119506102,0.025096468416844826,-0.04810428604362413,-0.03940357541864026,-0.10065808381375545,0.3705780058482906
0.3803739673506229,0.9860390757820969,0.04034345857307304,-0.048246465782160186,-0.04011091745303423,-0.10674467273993452,0.39706724904028823
0.37374896664448887,0.9894280834247063,0.03307813663825235,-0.0482586228383538,-0.039795705212226425,-0.10491192196358262,0.3884859420134741
0.36163828049367386,0.9985196001104489,0.03935532053267015,-0.04826282897806817,-0.04006805772394743,-0.10152128099098848,0.37298074316044527
0.36759593618182645,0.9941395959687462,0.03506538697083929,-0.048259569682258814,-0.03988200225088195,-0.10318678115421341,0.3805791188807581
0.355594503233076,1.0030723500442456,0.03590531258892282,-0.04826641485372239,-0.039918989829573114,-0.09983205221918769,0.36532967700351704
0.3817139430291814,0.9765920113929402,0.031673140377704134,-0.04830888186130299,-0.03974315535916278,-0.10725929249860829,0.39881154301205335
0.33578883331130543,1.0090527000218064,0.05392678195961243,-0.048343863099274,-0.04067671085061308,-0.09442294014925502,0.3406536673002425
0.36086046993884846,1.00652697779185,0.03229248549946749,-0.048211450134775645,-0.03975432432944854,-0.10119508592205877,0.37199286492121075
0.35828175719542943,1.0036168683146391,0.05681818520139656,-0.04824688034383584,-0.040829387581664864,-0.10054578079389158,0.3687245099191263
0.3574694434562862,1.0126400231079973,0.05083516697244429,-0.04818933057878783,-0.040580711090774726,-0.10019815759717783,0.3676971147931172
0.36362801143092566,1.0000779785867928,0.03295290309361984,-0.04824037494978953,-0.03978768746304266,-0.102032358154515,0.37551219348148135
0.37157937079511927,0.9835260009875738,0.06900726575215063,-0.04831327679706848,-0.041322913936227,-0.10442103835903581,0.3856910389678605
0.36193544392287935,1.0012875742637708,0.005312975595741875,-0.04824173065381006,-0.03857966518071173,-0.10156028552565433,0.3733584148254172
0.35533082039548286,1.0150703791756406,0.0157926351886853,-0.048185568844915094,-0.03901069744070345,-0.09959092987918003,0.36499717214454375
0.36269321607266913,0.9875673403158447,0.04234419012803161,-0.04833372246445101,-0.0401943057489996,-0.1019669889532873,0.3743221147443827
0.3751842950713374,0.9989390030160351,-0.005189981613959339,-0.04818165257522891,-0.038066616142942516,-0.10514684865705431,0.39033910466532795
0.3818508443638785,0.9857436876704696,0.05336770594834046,-0.04824047724794636,-0.04068059423041414,-0.10714582900561131,0.3989899166161033
0.3380523687937314,1.013536942676387,0.0353476337419857,-0.048300876580647585,-0.03989813178079913,-0.09497491520241569,0.34344341783246946
0.3658469732734768,1.0086738394076684,0.05006223421372727,-0.04816680045708442,-0.04055057039674038,-0.10249842299305399,0.3783426665632692
0.35096704400451983,0.9896701924361421,0.039292255062281414,-0.04838490869494563,-0.040067282809711814,-0.09877480527942092,0.35951015897806404
0.3552089792312871,1.0047458206760504,0.032536845583106155,-0.04825717140312099,-0.03977200758718859,-0.09970471954927126,0.36484356671895424
0.35475814608161627,1.0355354140157162,0.025412861201696686,-0.04804936427380282,-0.03940227751443442,-0.09914936592141374,0.36427540173795747
0.3641208007520613,1.0000490157974324,0.06331124383265009,-0.048237719534628375,-0.0411167684787225,-0.1021650085531668,0.3761401145881069
0.3727535177244413,0.9881491653468469,0.026055821068434053,-0.04827342826898975,-0.0394952145006556,-0.10466459845593419,0.3872026541846443
0.3691261295521317,0.9953264527735249,0.046796541332934226,-0.04824238703213607,-0.04039293447028345,-0.10357942503858081,0.3825398138483578
0.35779532591297764,1.0111183110951585,0.03232763315049116,-0.04819787219422661,-0.03975378978272329,-0.10030727840099193,0.3681091590181518
0.3450944683307311,1.030420162281286,0.057668899995867565,-0.04814562721266476,-0.04090175005232584,-0.09664174544284067,0.35217253195334997
0.35019791687753854,1.006658110182701,0.025873441978087258,-0.04827376875543928,-0.03948745284634962,-0.0983319570002949,0.358546123578247
0.3529380524306089,1.0024889011331537,0.02070490604951455,-0.04828599414792275,-0.03926950524667395,-0.09912645629737137,0.36198483840998463
0.3460356973602054,1.0220085906680354,0.07842787070165858,-0.04819575300293793,-0.041810642695656666,-0.09700622219914824,0.353344995512308
0.3606513474720475,0.9841984012601109,0.018549094737386352,-0.04836873202905387,-0.03921250671671283,-0.10146638323829434,0.3717274260396448
0.3718265045699935,0.9902767969004436,0.04792380214934768,-0.048263283986637255,-0.04043895457943726,-0.10438236482971515,0.3860090194144534
0.3482927571640234,1.0016317765789777,0.06772910847427169,-0.04831902344762245,-0.041265707712008715,-0.09788868854774768,0.3561621094456138
0.3638262625758765,1.0091216953738438,0.05093955201382651,-0.04817568548687714,-0.04058831430758976,-0.1019510883918832,0.3757647625248186
0.34956114415419404,1.0220719998949281,0.0547616921071826,-0.048173424082633066,-0.0407610513480548,-0.09794913091673756,0.3577486761678841
0.35979300591702357,0.998401023426144,0.04843206758916666,-0.04827431928296881,-0.040459132473448976,-0.10102731100172423,0.3706386547731464
0.3619565857025516,1.0122289189196485,0.039081216429652385,-0.04816514405841589,-0.04005421717961033,-0.10140497561205573,0.37338528969124307
0.33942524818220854,1.0117689113500354,0.047239282946463824,-0.04830416590323567,-0.040403539506389585,-0.09536711614377207,0.34513924784875427
0.35376076927464495,1.0023423673052803,0.04134395097301057,-0.04828217733577547,-0.04015367733606399,-0.09934967138127705,0.3630195777396068
0.3601746764609026,1.0125867239021764,0.05299119501867118,-0.04817338618347197,-0.0406812706157366,-0.10092302698078263,0.37112264526854943
0.3577184405776791,1.007367165368407,0.043580011629938,-0.04822425033663812,-0.04025362432134828,-0.10034060896091448,0.3680119305755045
0.39098672286897895,0.9855024897559543,0.025642422382512863,-0.048191869567415106,-0.03945402908972378,-0.10959877577725327,0.41096258774929706
0.34785352455854546,1.0283295120567355,0.026372039280668648,-0.04814207554171199,-0.03947309311482841,-0.09740721726992474,0.35561327276804655
0.3660020077239475,0.9806502387106347,0.07678080758103033,-0.04836441640287953,-0.04161450704600912,-0.10296256137363063,0.37854071767454434
0.36000503358140906,1.0107472556780746,0.06095410734442884,-0.04818718259003554,-0.04103443540553806,-0.1009043818610515,0.3709074954968099
0.35844631843042485,1.0030515822734445,0.03941472862975068,-0.04824983335722355,-0.04007045314991335,-0.10059811901379541,0.3689327690221631
0.36091659308338625,1.0070921949189175,0.05191057210483172,-0.04820717826582672,-0.040624658566018,-0.10120185639632957,0.37206411367147507
0.3699065381042762,0.9826046955003277,0.04946613343511348,-0.048329091162107346,-0.040493497437413296,-0.10398496601894135,0.3835412178912936
0.3746005402849215,0.994741496459441,0.020461568610299328,-0.04821537400544299,-0.03923158974091146,-0.1050567249188343,0.38958501512819654
0.3673387293246375,1.0015521476967024,0.022719442661961846,-0.048208392661362245,-0.03932906170801901,-0.10300523316870935,0.3802499157980741
0.361585934691392,0.9893017803893026,0.042006928031747125,-0.0483277300891804,-0.04018040461947458,-0.10164308645296795,0.37291423012371383
0.3699080610882477,0.9910893818403141,0.020459592238303327,-0.04826824528473692,-0.03925208693066524,-0.10385447750074185,0.38354317310276764
0.3634527721963255,0.9786182408472681,0.03653254281313422,-0.04839269355739074,-0.03995503165288097,-0.10230519794304059,0.3752889930033234
0.34827836340978935,1.0089149604335061,0.024642573878161215,-0.04826994727986196,-0.03943325909039626,-0.09778522467586671,0.356144119222253
0.344935178179163,1.0051050937997605,0.038278667750248255,-0.048315428516213434,-0.04002334404499389,-0.09693781854334219,0.3519742431966071
0.356542269402088,0.9891336535715869,0.05819751389166548,-0.04835722940554136,-0.04084995452005933,-0.10028647194744512,0.3665257095486627
0.3679018478447707,1.0065845174946062,0.051709791085926014,-0.04816939119470966,-0.040624440415945554,-0.10307967604135275,0.38097079700472714
0.3636671330997853,0.9935797262656252,0.04228328612592394,-0.048285888488637824,-0.040193824440853974,-0.10213961074852468,0.3755620289913959
0.36233989118387316,1.0120847465163119,0.0660528029663555,-0.04816384406501707,-0.04127483262737503,-0.10150962179547268,0.3738726596164852
0.3695399432112273,0.9913763410619226,0.03163711769148309,-0.04826826681856551,-0.03973481490438953,-0.10375117191722713,0.38307068993463367
0.3719775355525627,1.000898094832651,0.040851142447044166,-0.04818608754133306,-0.04013396065011963,-0.10425773761491584,0.3862033950944861
0.3616819244846045,0.9997968529699518,0.044076368815294954,-0.0482536372489452,-0.04027317722061734,-0.10151419577990517,0.3730362025675418
0.3475190359608199,1.003220312198348,0.061452479953341105,-0.048312841997928097,-0.04100357284315116,-0.0976587368871094,0.35519551704326746
0.3366635963073571,1.0308836038880933,0.03591292533811053,-0.048196332114155825,-0.03991350160243258,-0.09438002002953405,0.34173086955751786
0.3710580376857991,1.007291263847992,0.06349474385539174,-0.04814569032945895,-0.04116748230660326,-0.1039128317718048,0.38502057408014667
0.36188407325559213,0.9943699687290285,0.05781544052547957,-0.04829049006325951,-0.0408575642905897,-0.10164850629881478,0.3732931167410929
0.350366219678545,1.016525468447674,0.025937039563210085,-0.048205919962249724,-0.03947114351558482,-0.09824094267892565,0.35875699850620224
0.34954079604886107,1.0207703430019144,0.055808002696916076,-0.04818232577318828,-0.0408054333608128,-0.09796152765964573,0.35772320403766455
0.37564732242995785,0.9845931340444595,0.03618467870757999,-0.048283150145851134,-0.03993236394002343,-0.10549838542988883,0.3909376295401181
0.36127747438703883,0.9984324822978149,0.03826178744436181,-0.048265523010777925,-0.040020812029273704,-0.10142565459024773,0.3725223736347929
0.34916020910128337,1.006779752090841,0.059611027266529476,-0.04827910893995184,-0.04093872034954359,-0.09805142491142117,0.35724689631042206
0.3446729021898275,1.0331322979046886,0.06426943884884886,-0.048130309614206536,-0.041210190037680706,-0.0964929790938554,0.35164783972514635
0.36749424428671207,0.9930022704078526,0.008411642930335887,-0.04826823871996052,-0.03873176740647321,-0.10317676619927071,0.38044894925804096
0.3645170098449183,1.0095826877886709,0.03177962466183244,-0.04816832800223198,-0.039724485439205176,-0.10212904927892087,0.3766452500004358
0.38386397549653806,0.9782816094639589,0.015168328863213417,-0.04828478445519228,-0.039031746896893885,-0.10780963415076075,0.40161641958109584
0.3565884446939455,1.0186245309303377,0.037294929771715855,-0.04815349373952821,-0.03997277410882437,-0.09987688447322104,0.36658401627088577
0.36716127539556737,0.9947323638051188,0.031165454695893546,-0.04825783206843188,-0.03971259723052055,-0.1030610578881111,0.3800228510544226
0.39021899351091666,0.9888593569762765,0.01040709411903053,-0.048170829606482245,-0.03876060997930804,-0.10933581554871255,0.4099511977489707
0.3726072248470835,0.9990558935323963,0.04485587926226998,-0.04819567735428902,-0.040312531511421466,-0.10445501082195159,0.387014193970719
0.3701739886797813,0.9986929390874113,0.027116856666824857,-0.04821232145540762,-0.03952520150268521,-0.1038087258597673,0.38388462852957006
0.3627382223394189,1.0035169248165912,0.058318446192323285,-0.04822142362070035,-0.040904008120916414,-0.101742701866879,0.3743793801571498
0.377884996089973,0.9901030620828603,0.03927910991158161,-0.04823053750382909,-0.040064232571499596,-0.10601118009278952,0.39383499363848884
0.37821082312124926,0.9919906411328516,0.018731468190250008,-0.0482149162531525,-0.03915486466053743,-0.10606822176158762,0.3942575523310472
0.35787964655295634,1.0150510824640093,0.049721965741615165,-0.04817021333053497,-0.04053454001945366,-0.1002733415727727,0.3682158007207721
0.35156927021227596,1.0128502551236769,0.06409622019809723,-0.048223523121647835,-0.041157897048002094,-0.0986142694816833,0.36026563824806
0.3411198561805666,1.023434149968898,0.023427494745081583,-0.048216929338845374,-0.03936330184813692,-0.09567015279019533,0.34723644645845675
0.36967599166509396,1.006940395475171,0.03334916487789592,-0.048156371157559295,-0.03979377780467554,-0.10354876369487359,0.3832452843653773
0.3521551374059574,1.0184441579442907,-0.004643617563841715,-0.048181951051768875,-0.038091414569574884,-0.09869344960535965,0.36100113543337153
0.3511789498598734,1.018855357625529,0.015904389259153082,-0.0481851622748199,-0.039015511917176365,-0.09842642704991088,0.35977592599467645
0.3720514171943623,0.9837049458200424,0.048240380633844955,-0.048309389943206854,-0.04044521818680393,-0.10454528113423986,0.38629849348788325
0.3676161060425418,0.9978049393664015,0.03079192950373053,-0.048233392654822654,-0.03969187915407962,-0.10313646917875446,0.3806049390498507
0.36726068475433266,0.9836492204706683,0.05667549671701746,-0.04833615912637109,-0.040793830796200956,-0.10325628499808345,0.38015004613201553
0.36726381700288624,1.0105873127710532,0.020227424962131636,-0.04814483150740283,-0.0391934430891711,-0.10284844578915178,0.3801540541246218
0.35281642232069044,1.0191911149077606,0.002494175577114408,-0.048172806816213866,-0.038405068021536176,-0.09886001264827168,0.36183195230462784
0.34659926437579347,1.0121845319790579,0.0381731728793648,-0.04825805231417003,-0.040016694855042965,-0.09728980769888429,0.354047667802841
0.33665633600622036,1.0092298794802443,0.050585847627453974,-0.048337498902483414,-0.040538756488865055,-0.0946544172736454,0.3417219242920202
0.36338300416874797,1.0035136291619116,0.06366434545268791,-0.04821766569669084,-0.041141598822555206,-0.10191561066280108,0.37520014366454046
0.37006032138748884,0.9818601238543984,0.03368797741574083,-0.048333595810129686,-0.03983168861808192,-0.10403789250059815,0.3837386640296514
0.3552838861529742,1.0141647293401665,0.04032585626265598,-0.048192062877661444,-0.040110392893301365,-0.09959119553547623,0.3649379992982138
0.37050194800997094,0.977799564266763,0.02833249987937186,-0.048360398597874596,-0.039613591314073125,-0.10421981213062488,0.3843058892563238
0.35795074025908574,1.0027725446958964,0.019932724054291955,-0.04825467133907459,-0.03922390647528283,-0.10046910774631132,0.368305722757162
0.35511010097593093,0.9815626305107928,0.04800002246179289,-0.048417591894787934,-0.040418090024014745,-0.10000831953714467,0.3647189277085303
0.3773412412231571,1.0041861525047897,0.04258253721743345,-0.048131073728402,-0.0402142611705291,-0.10564032833694148,0.3931301906767759
0.3652138650080944,1.0053711695768381,0.05551889054430879,-0.048193836102460905,-0.04078893703864485,-0.10237847864534151,0.37753428844226944
0.350136305341713,1.0039273353345,0.029906528086593435,-0.04829265672698907,-0.03966500504028877,-0.09835312447768237,0.3584689383941324
0.3611138743559715,1.0036200956496057,0.031126662994988757,-0.04823023143423335,-0.03970600423867796,-0.10130559674851813,0.3723146030655582
0.3516760223555559,1.018502869949471,0.04578008996077479,-0.04818449604529861,-0.04035503381942747,-0.09856438087147372,0.3603996151110411
0.35701530367876044,1.001081352245996,0.03446798305063263,-0.0482718398132115,-0.039857469342537574,-0.10024220310304163,0.36712317991367205
0.3485119555066855,1.020604154311029,-0.01836496962521307,-0.048189810565108085,-0.037484466916530824,-0.09768835994872056,0.3564361169031758
0.36245998290487225,1.0034160066639846,0.04400782103482939,-0.04822376225895042,-0.040272511047716876,-0.10166959034767457,0.3740254029797485
0.3655707712325167,0.9935036874418528,0.023186043095477903,-0.04827560185673999,-0.03937230087726376,-0.10265239355347767,0.37798992253309405
0.37555660416464826,0.9831476557787615,0.03321903415121099,-0.04829416877607958,-0.03980666572749395,-0.10549697755283356,0.390820336840634
0.3675781678616868,1.0197525564632648,0.03848038502291133,-0.04807815540854089,-0.04002424775143275,-0.1027939190923388,0.3805563735468023
0.35632772101326415,1.0136401262664891,0.0397461773077731,-0.04818934184109947,-0.04008446376477636,-0.09987815782335831,0.36625483753285226
0.3976526375111499,0.9710153073003371,0.03290151562384446,-0.04826643246964205,-0.03978915822012514,-0.11163978352035417,0.4197851200060454
0.3704327772201829,0.9870016355270783,0.02438607524099216,-0.048294617612643885,-0.03942987514673653,-0.10405861898700368,0.38421702571926786
0.3966734452599789,0.979001082809111,0.039081437734856915,-0.048210313503706886,-0.04005513947487211,-0.11123539525094112,0.41848450747119204
0.3739318778976161,1.0058713042731784,0.037239569238734574,-0.04813890863478271,-0.03996943023002991,-0.10470288515963916,0.3887219159324671
0.35768167842019655,1.004827025041366,0.060552115544111294,-0.048242032526009046,-0.04099419175740031,-0.10036729286617527,0.3679654447828338
0.36381542165001735,0.993649532461352,0.03533444262193024,-0.04828455307618942,-0.039896028497630485,-0.10217843313228922,0.3757509497385976
0.34936211981908233,0.9964690882586862,0.032212252209541124,-0.04834777419429862,-0.03977208508350708,-0.09824766050099827,0.3574995613627432
0.3526494967598675,1.0096516898488086,0.060808574719709484,-0.04823879411007442,-0.04100673008950041,-0.09894859445473907,0.3616221683481087
0.3702069260802961,0.9955226523070453,0.028254702099443314,-0.048234810851515125,-0.03958088388308678,-0.10386639009174614,0.38392692855565813
0.35539369809843496,0.9970327816924572,0.04098933691360968,-0.04830918144343067,-0.04013798464215708,-0.09986408331439539,0.3650764512658644
0.355806980670572,1.0029780972248434,0.024724569253191584,-0.04826581746684656,-0.03943553873408641,-0.09989046825366675,0.36559769066674197
0.33952314250730775,1.0103483965864841,0.04885805646841151,-0.048312926710991924,-0.040470776011726675,-0.0954119226552004,0.34526027997618347
0.36923536789654177,0.999650547867675,0.05576102741912584,-0.048210907204455415,-0.04079445182174341,-0.10354246893433235,0.38267992775027393
0.35427306089560195,0.9869304972459415,0.015310234543900098,-0.04838516053100558,-0.03908715460223924,-0.09970575681684851,0.3636644243442879
0.34465162491651546,1.0122060778938964,0.035981215418963354,-0.04826967748331948,-0.03992253700367169,-0.09676641372955191,0.3516213647080071
0.36509071096386275,1.0044596410378686,0.011252828914648197,-0.048200985809987655,-0.03881601241119257,-0.10235913856942203,0.37737711421359554
0.3520157972388441,0.9942369037297393,0.028198175507998635,-0.048347755370938994,-0.03960505264962905,-0.0989938894664975,0.3608261596150193
0.37224152234114066,0.9752146185009306,0.05139587206550659,-0.048369708488541066,-0.040565415006614744,-0.10472930081083708,0.38654323173343896
0.3572277768099993,1.0127699693813343,0.07085292447385477,-0.048189892768038936,-0.041476190316458106,-0.10013158694025556,0.3673916600132632
0.37552976003724386,0.9942045493461178,0.03455638450024855,-0.048213978575221215,-0.03985492210584342,-0.10531427655457985,0.39078563170569414
0.3804925752889362,0.9824584928525614,0.018879158080171324,-0.04827217461199433,-0.03918548556355405,-0.10683485597263506,0.39722152759544116
0.3441000287943919,1.0299347549466131,0.030463670721390976,-0.04815517522814252,-0.039662534320249555,-0.09638236861032948,0.3509352637150549
0.3435859636842471,1.015735192030684,0.051993002998312554,-0.04825264903128644,-0.04061759871319773,-0.09643318097146512,0.35029626561101734
0.37087766821520846,0.9992325366333947,0.05959268322488894,-0.04820439776675255,-0.04096680001326798,-0.1039889669154257,0.3847887096002687
0.36652105170018323,1.0059245822836027,0.032994312982083704,-0.04818222008757751,-0.039781306961709575,-0.10272015110689944,0.37920405588224027
0.3600070744022286,1.01822102259422,0.035147875397002544,-0.04813531212501193,-0.039873380345902244,-0.10079633605138515,0.37091008350125354
0.3685669143327338,0.9860852688566081,0.04128785389856799,-0.048311547701147775,-0.04015057876998017,-0.10357077258350754,0.38182283774309145
0.3570749984385147,1.011635263441208,0.028544632061445425,-0.04819863499453053,-0.039585310592159126,-0.10010692019465482,0.36719860281002314
0.3504135919585802,1.0171053914396053,0.0234134399237843,-0.04820170683856697,-0.03935764525213871,-0.09824563836120802,0.358816361495802
0.37058648181958165,0.9877605485706848,0.052826600689919546,-0.04828831280302193,-0.040644860120652944,-0.1040882059143337,0.3844145000056707
0.35459397481362553,1.0105165435608698,0.057407282189009146,-0.048221228359824314,-0.04086387893784133,-0.09945795826027919,0.36406858270464904
0.3604742210815115,0.9953526352553056,0.027353321487968683,-0.048291668085487786,-0.03955572527179279,-0.10125496725386154,0.371502653560581
0.3495633704444128,1.012842293626557,0.03636351125461729,-0.04823570647821098,-0.03993652001379044,-0.09807639189159648,0.3577514631175396
0.366463888331959,0.9884664183600808,0.030991924957189197,-0.048306293186557825,-0.03971381701927501,-0.10296860207512555,0.3791309801414824
0.37906133711945056,0.9876329638330003,0.06752462186225758,-0.048242042312738535,-0.041298931412969836,-0.106366555097562,0.39536137642932334
0.3383026310696177,1.0258667547413418,0.031900524125700304,-0.04821863386497345,-0.03973812305241818,-0.09488339061829373,0.34375233719896925
0.3578419601860001,1.0133811514745297,0.04709836405035871,-0.04818196688276663,-0.04041450556612278,-0.1002872464912388,0.36816813677497895
0.35881697294743115,1.0194512253544954,0.029586364589319427,-0.048134104944429906,-0.03961828830293581,-0.10046060679990858,0.36940200331548345
0.3949935745812268,0.9645967779419764,0.05138885911991088,-0.04832954333140987,-0.040574114036314675,-0.11103825827375831,0.4162569348401315
0.3905297038396397,0.9705978050341432,0.056334577746355516,-0.0483069921051458,-0.040788952681500575,-0.10973217488632295,0.41036040373694793
0.38648881254631656,0.9744811809042785,0.022556324368350148,-0.0482990931701241,-0.03935336661962016,-0.10857899623151937,0.4050509400631077
0.3665237396324068,1.0017396360457262,0.04492213748405816,-0.04821181187823892,-0.040313946147769314,-0.10278399191273922,0.37920749217274197
0.3598561820797616,1.0115223454623172,0.05866003121409076,-0.04818269382606725,-0.04093332613473664,-0.10085326523991132,0.3707187516728656
0.34937734453437175,1.0286270810721592,0.024916342805683406,-0.04813044087389718,-0.039403083212187176,-0.09781027904298228,0.35751861567285537
